Id,References
1928012, 1893779 1550690 853676 22061 1500889 46871 1860469 626627 126271 1730544
1928028, 974260 1523617 1758262 1061925 315304 852387 520027 560539 1268940 1257377
1932854, 1431216 1641796 72785 1400131 1804877 258504 608716 1095855 577228 1348616
1932856, 1394027 877019 926855 1279258 751606 1951015 1155117 1528969 1056717 201871
1932857, 1687888 122312 173279 1515182 1387285 232374 174568 2091223 985342 1413349
1932866, 1349336 1719172 183651 1416793 1872440 569685 556544 1395786 1165182 686170
1933122, 1118521 1671059 1898008 1503952 1146138 1740182 511476 1545123 969315 610610
1934551, 1496153 1492140 924850 163545 1933254 10856 1620555 485332 1993865 51837
1934555, 1908168 1231031 641458 1780569 401013 1324233 205677 431241 850318 603396
1934557, 1149211 1555603 228625 1107206 1743648 1793213 1761592 879522 935978 990392
1934564, 1573277 1695868 1393616 149356 1865969 755272 961012 1569429 70063 625570
1934568, 1960157 1298664 286603 280090 1496787 1237248 1027648 183213 794905 181651
1934576, 1713126 32660 196328 1392482 1349700 1791284 1472533 254188 1422721 704781
1934577, 200193 886100 1216917 1764551 1360249 26258 565726 1054992 111700 642322
1934590, 2090536 1936304 109434 1174455 1533275 1007275 809849 169742 942913 324812
1934608, 1783282 695738 722956 110366 231170 1063302 1670705 37186 1006918 450771
1934609, 55738 67530 1312391 58729 860567 553520 1760213 1667532 167928 887481
1934615, 886063 388715 1061982 887872 1684322 1213512 681044 510796 213409 1504262
1934618, 323223 1316063 1593791 1776636 1412483 488139 491943 1016189 1076682 1341762
1934619, 1623067 1997282 911902 478110 574611 1761104 61763 1473084 1081333 1847810
1934641, 132084 1363810 20733 741592 439259 85520 826610 1295073 1807394 569061
1934667, 979366 56788 1136631 945837 1029526 102552 1102760 1573355 515601 1331253
1934687, 749820 45392 1101602 603309 690988 221228 69995 1881419 1379164 1436694
1934689, 42618 765508 228160 841982 1063344 1760326 1067014 1345413 940642 502268
1934696, 1986819 1851124 873991 898285 1681287 1148433 1392315 269065 1242823 1755570
1938650, 595996 5744 1342153 756421 1088092 1854076 253661 1201840 1673577 369378
1938657, 1045895 878660 1910561 1891991 1610336 980167 361471 764216 1821632 1830651
1938662, 882376 811353 853637 1650861 80550 1965683 1372053 1680229 926151 148123
1938945, 1027217 957463 835533 568410 745109 1312731 1241585 1129108 482968 1899875
1939017, 1332316 971774 426036 97812 149836 1508611 103287 1322806 1782392 589260
1939021, 1551591 1591987 1319982 636314 907043 463255 834538 1913968 1916118 1658304
1939024, 455866 1755154 1268735 1199478 1089906 179113 953369 1629959 734440 656203
1939026, 505139 1287296 111018 516608 934155 423446 1236589 1351998 212172 1279940
1939376, 717409 1320163 1293478 42777 1174256 702638 1277761 1904326 1444138 941484
1939377, 1238744 1648201 319224 697675 1761235 330062 1271340 1071510 261366 1537458
1939378, 988032 1675434 1642219 247768 839734 213831 276060 1560577 1290165 1624776
1939381, 921446 244473 81189 892195 553310 1770084 1733963 623846 506531 1706861
1939385, 825298 1643950 1368451 449698 889385 1189192 476110 321016 1978864 1676689
1939387, 1135548 531477 1606996 1810633 465263 1179520 85060 766175 162836 1408054
1939401, 856384 550206 734837 1047563 1947097 242945 600616 797701 1151034 1404240
1939411, 635626 1714348 1069967 1396719 751165 629890 1429199 412653 10313 136250
1939421, 1006093 1125521 459728 1287535 1889524 691015 1232569 1792796 317446 1300257
1939428, 800934 50838 1681076 1397755 663409 498313 1083688 1090018 1763022 523356
1939437, 1860153 103617 1133628 1338378 2019163 743920 1860692 1452837 1597191 1757478
1939560, 1363818 197307 488992 1150121 355456 1017550 1307448 891246 1431967 218885
1939564, 912999 1200858 1740565 1557207 1522703 1413884 270961 1325780 1373262 199633
1939596, 175427 1318118 1305123 30972 1420135 977906 392177 924530 832359 1003061
1939600, 1245840 68674 81343 1640126 1161898 1966855 1759201 1284591 345868 1413125
1939602, 73641 1995235 680919 700087 624706 985818 993874 164640 1564052 234858
1939739, 264520 577031 1637619 1537433 741030 705221 909326 1253638 1128572 1807711
1939762, 1034349 1759469 1428210 1944002 229246 182552 1287766 776353 990420 399156
1939771, 948221 960214 1031669 1139065 138563 582747 1798114 1704757 455339 389722
1939777, 1550961 488835 1539877 364410 1864289 49959 918054 1719439 215043 433239
1939780, 739496 1413085 1321008 533017 639150 565746 87163 15761 1862333 105699
1939781, 1462111 598654 1464834 235361 1404937 842383 1406765 459199 1590600 470201
1939786, 1277544 1926811 1478998 1713245 759307 1378472 111030 1403475 1228433 164822
1939796, 1337411 992488 204222 1179184 490627 890109 843994 1642423 1861955 154118
1939799, 609879 330012 1390406 146794 687587 844715 80050 908532 388067 1913115
1939808, 571079 1636598 567479 775265 198326 414087 255509 947197 9001 1811721
1939809, 120146 1815277 1143431 348031 204998 1124240 1388884 1153822 679117 1812796
1939810, 609008 613237 1514010 279059 2148 809939 238928 768076 1140010 1869247
1939812, 799245 927908 748008 1290538 1805645 1195069 1731939 545023 610795 1073848
1939827, 1366303 943960 1176090 988200 1613572 563206 346116 1064059 746312 1210569
1939829, 1774191 333438 638114 1901566 816826 527987 346604 1933534 1583103 798637
1939841, 1201575 688773 1263974 621381 313020 1209876 1893060 1305307 1622688 1720152
1939842, 578695 299411 1261759 566812 935899 1979725 610194 907939 625915 1856738
1939853, 347629 1338583 698372 795311 1513837 1603235 227042 12160 1589895 259246
1939861, 207180 1006446 1757461 1117668 1605709 269886 1429955 1935504 1722579 1497569
1939870, 989407 1827141 803354 1509402 407390 1483267 1082801 231043 1075691 1466046
1939882, 122438 308409 1467086 1729081 1615132 1059043 1087939 2083965 1574011 268745
1939905, 589030 542423 189189 599044 192224 714719 1893974 1457138 401827 1971577
1939979, 65260 1663699 1350981 21794 1230757 630933 858793 989461 819655 33926
1939983, 1922312 600648 547056 1223779 1356390 1202303 1811495 1585795 1790799 858857
1939990, 1312464 1249809 1455955 642267 1649461 1815125 1415673 241621 1019350 328295
1939992, 262731 152594 136636 1528340 679648 339784 423527 276232 1358676 466810
1939996, 1389752 1824712 903257 1186116 339618 1533717 1728055 1701083 288948 1688555
1940018, 888803 44880 9986 1334822 1138268 1379433 1159749 1699454 1068401 547939
1940019, 111499 274724 711943 692654 470468 852095 869844 1082587 1683738 1210431
1940020, 1105897 1485300 315891 1080926 1644430 1937119 208990 1071843 1189209 1516852
1940021, 788535 860679 356392 735029 218969 367383 1566718 98041 500668 1671209
1940029, 532650 98721 1686319 1841357 1289092 1563065 998780 1534388 492307 710540
1940047, 1687200 522783 1264970 879859 1569014 63713 1888442 1356977 1251521 1010396
1940063, 519641 768914 496039 620672 1798323 756167 571482 484970 891125 1287925
1940069, 683445 1498138 279969 1783976 1515875 1472698 1309523 1543423 1028937 1713357
1940082, 151176 1538590 1290857 433225 894909 809959 269502 1274147 1287984 981032
1940093, 1534807 1746122 689036 795367 53211 1631805 662660 1914974 1385979 1800445
1940094, 1030707 1434067 1267143 1706432 1670851 1607476 1980621 1140776 1092582 727159
1940099, 740590 457654 1260071 1539610 1621367 898462 1669279 1548172 1610360 179682
1940102, 578082 1636342 1093882 1398872 901453 811261 19351 1470968 1583068 1315541
1940114, 1899999 745048 248670 281091 1922841 420323 185565 405334 1509552 1542731
1940131, 1088067 1415980 1773848 477545 497819 1392993 57662 559782 330922 53803
1940132, 1655589 1439548 85503 457611 1812537 633739 64630 1353387 522352 376318
1940139, 1914004 768740 452761 1038119 1008937 579733 849859 1570962 399670 1689171
1940140, 1712226 372226 887478 399468 373468 1478450 1518634 228955 1796367 1719770
1940142, 1322668 385066 699637 158008 1915667 46638 1252879 1584992 1477556 1423422
1940146, 388443 832827 198680 581777 747434 807519 1852943 1067161 491105 663971
1940147, 1729741 70643 375466 834030 1567323 963115 959159 454938 285906 1260710
1940154, 267892 904060 733654 835628 1108468 345056 1329185 1889259 1047861 1518696
1940160, 292657 1025459 258793 61636 1634727 72590 1603671 743078 252684 348690
1940162, 148351 376071 1529341 1408730 279806 1399904 1568352 470532 1478587 874668
1940167, 825080 345947 484715 1810394 468639 1483851 427926 890853 839929 1933904
1940169, 1602851 1185858 1489661 992031 168148 683103 1225654 1841821 651777 1343050
1940170, 1935609 1166048 937617 1883503 1330750 986372 1103110 1106668 208344 1657709
1940171, 1909126 1492710 1551240 787775 759132 1943889 532064 1344121 1271653 1649532
1940176, 1685280 1301191 561347 652376 601528 100199 268338 303936 662795 1407699
1940179, 214096 294625 1596713 1374655 1148214 710928 1117595 1395345 646541 1007640
1940192, 1246536 1537705 1928145 1676398 1623237 300953 1182420 250692 1834962 258100
1940193, 951311 1861116 325596 1338120 1700768 1272162 255110 1140651 1744483 1947242
1940198, 949533 1620609 1373439 323327 840378 553831 1773486 1870498 1353936 1643718
1940199, 603805 336046 1765801 1540667 231969 923812 223832 57903 1664484 1024914
1940204, 1896844 1516877 87121 776564 1190139 129385 249767 1603451 1138561 373068
1940209, 957454 1634928 1043521 1697823 988475 265868 71493 1889170 1305060 1644947
1940216, 1863336 605651 956613 1540225 299321 1191152 1208309 1929639 1576692 1306425
1940225, 140151 1895244 1739501 224689 31937 1482477 266294 585105 626705 1027478
1940243, 1574333 1469400 230090 1465182 109528 931438 1203204 1836097 423351 286611
1940261, 1194225 703103 1081517 1496338 156092 8797 880423 1584051 1529389 626021
1940281, 721353 1788402 451379 1909819 35881 822492 1797206 404393 521055 1163927
1940286, 383739 1898056 1534045 1484733 1018075 585021 1116569 1643456 953932 1466081
1940312, 1434159 1064968 880069 1109964 551684 431971 1011154 1882432 1492117 266056
1940322, 917858 1126263 301361 1286660 375212 1728415 1212258 1889031 170617 153812
1940329, 1949068 539381 556155 303131 1099314 1748108 852808 775883 1188452 481370
1940331, 1173937 376330 1452448 1486773 422483 233003 1768593 978382 1725632 34016
1940335, 118685 1383615 1791907 127809 714055 446435 698898 17850 1496702 1736224
1940342, 308789 922705 1565079 1858951 1063730 776154 1437989 1348878 124093 1531394
1940347, 1450652 1857607 124333 900658 1929864 1868394 79735 1660702 1681903 439923
1940348, 570557 553950 1494167 1633435 436160 194292 543106 1872141 619499 23163
1940351, 1617197 687811 1808810 529599 493225 1166385 826696 87647 1153072 1719920
1941215, 1777055 1469056 1751349 426964 1879420 99128 941592 59581 481802 1929417
1941281, 1304526 1444922 839850 130677 1344470 394073 1604674 1430231 874046 952848
1941285, 953119 1784524 1897513 581656 1513979 1065183 361369 1532438 1449109 1235586
1941300, 744450 1163270 1057318 1126204 1193369 203649 1118451 1734353 709117 1965332
1941329, 833937 1092732 1282892 1624574 472883 1315937 1607822 1084595 1296467 503487
1941343, 152492 306803 960970 1318674 1035958 933714 205027 204693 1885644 842682
1941379, 711802 735121 29752 1480091 859218 1919091 1521479 777371 1798940 46079
1941380, 1537723 1119800 1149926 87034 1503030 507234 480401 1367756 1527027 1591489
1941382, 1801127 504106 1721916 1163513 1747585 20682 800361 681903 1321264 1560954
1941388, 1023229 122833 1048942 527324 1027907 1608957 908371 1706481 541704 79398
1941400, 911467 1738046 97744 1189459 549278 1378958 821520 1232732 424632 1136948
1941420, 1346341 1424657 1773675 1732121 909503 183591 1734350 840262 1808639 180496
1941430, 107788 492723 1644095 1303817 1092569 1800057 1372210 958778 1243529 1039309
1941434, 270285 906551 614840 1788775 752779 585394 1975965 405922 1464751 674865
1941442, 864118 1634992 602094 109935 633196 469633 251181 289193 1027554 1422211
1941495, 1316131 1952484 1708674 462372 1331134 1790606 1205976 865523 1259923 266224
1941498, 1010977 549720 572879 1877345 795275 144513 1960511 1850953 1081663 1888828
1941499, 985431 223984 764631 1738112 1510267 146620 1903797 1015914 558686 1710881
1941503, 1717590 1393487 5396 1725703 690393 1214068 836259 601459 1290864 1609087
1941526, 833377 597847 920086 842630 730465 8529 1909389 866054 1501493 233059
1941539, 433862 1468987 816681 250115 1810725 1631416 797891 710466 347432 835136
1941545, 268536 1556510 1427817 1951689 1993725 1135959 1325706 1289127 1936590 522064
1941624, 121920 1722481 1821890 1832379 465166 1133578 821312 1151715 1892459 1942109
1941641, 831035 679253 1235697 87489 1895771 1539251 654486 1764423 28053 1210763
1941644, 175579 1145105 610591 258703 789285 608306 952814 422127 1818348 137644
1941653, 505738 421244 1513037 1672105 473087 1907448 1478891 1059612 1165824 1934391
1941671, 223506 1916576 1203671 406106 1296362 1133579 1198083 1616816 244778 1354545
1941758, 252068 507418 1788617 532582 915905 113565 1369493 515071 875291 1720883
1941855, 1752348 560908 1281106 1464344 1275406 737740 609982 1373761 423011 1866633
1941879, 343686 1552305 1363181 342963 582022 196265 1290214 1093231 1459562 661172
1941903, 1353410 432186 689287 36793 916132 1648590 1886162 1012634 616993 161142
1941918, 1751231 1653071 1805775 464063 252733 1506014 695455 1260484 1548078 1123118
1941921, 396391 1111887 530163 571945 1169730 124138 725494 1673391 1532744 1601732
1941930, 800701 1199632 993581 505507 931630 1249818 399498 1119030 126821 1388943
1941936, 1072833 1399723 1806610 1108189 1547647 553933 1517243 1308613 323728 268805
1941949, 393786 403481 33438 578401 1246467 1167745 1116041 904739 1408740 1368513
1941951, 584551 896951 476122 1562685 1983817 304494 1363458 1023180 1129293 189619
1941959, 1131071 1562830 1685586 1132106 34690 175796 1149462 1811212 135484 1826458
1941969, 846989 1371809 1264927 1403722 661890 120891 1758064 471476 504157 1050211
1941980, 1101643 997980 968094 595354 1209498 581372 1572653 1924190 176615 1601261
1941994, 295214 330014 8676 1445363 79155 1625811 514563 1693496 325301 827994
1941998, 421867 1820164 1563294 323769 230418 1889107 1563888 1388838 1139895 451070
1942004, 1720997 983645 1608628 168335 1486694 1805149 718810 1508980 1780233 1596747
1942013, 209288 1431524 1451455 1485586 1610734 1849021 1053164 1856619 590112 346959
1942026, 90910 165399 100182 227267 1883062 1025199 1229642 175803 1810901 245383
1942053, 1880771 401761 193051 1211532 621589 234483 1480070 1531930 1235221 1288338
1942059, 1186932 1058224 1490406 1003289 189891 798819 1140802 440904 20911 908295
1942061, 31945 1877187 1249312 13446 1188211 684510 691359 1067647 261904 1364192
1942083, 1534650 199723 1707459 1383505 1577326 1733562 173469 377789 1915091 1916933
1942085, 918816 1371173 179729 973555 662305 1699596 1101575 785271 981446 1402367
1943138, 1491542 514554 641822 522940 484033 90776 427431 1547713 1652946 901666
1943177, 1076887 483854 238719 1083871 143386 324371 41206 1396276 990845 1876437
1943981, 764295 761820 1209935 964888 884232 1911297 135473 681852 1046439 967184
1943983, 264192 1295144 880019 604491 905457 1275507 1450995 1668030 232399 1423318
1944475, 302128 996766 1192580 243977 123189 1731595 879693 79908 1354195 1939732
1944477, 1478718 634139 448598 1896306 1821541 898918 220991 598016 710775 453003
1944491, 1576133 1262645 1829197 1421115 110087 123858 917596 414834 687093 1734012
1944500, 1047522 715020 1299401 1809745 1892252 1670291 638818 94101 1580636 584257
1944506, 549791 618676 560278 209627 1468285 1812793 427382 1775296 1166855 1825476
1944507, 884555 741574 1433137 555767 382080 1216050 318602 968396 1468786 616531
1944517, 1447507 664141 1769290 315234 1179503 2090429 267667 481946 1247222 1190756
1944519, 1022967 1202794 635584 454069 1804921 1550640 1537951 1734392 1848627 523930
1944544, 781570 1832800 1663455 456896 931612 1130054 1843853 1959803 1044901 579202
